"Optimization tips & tricks for ShiVaSome of techniques used to develop a high quality game for low spec devices, such as Android: OUYA & GameStick,etc., using ShiVa 3D Engine.","Feb 03, 2014",by Juan Belon Perez Blogger,Game developer,https://www.gamedeveloper.com/design/optimization-tips-tricks-for-shiva,"Some of techniques used to develop a high quality game for low spec devices, such as Android: OUYA & GameStick,etc., using ShiVa 3D Engine."
"Get a job: Insomniac is hiring a new QA EngineerThe house that builds Ratchet & Clank and Resistance (plus the upcoming Sunset Overdrive) is looking to expand the family with a few new hires, including a Q&A position.","Dec 23, 2013",NONE,Game developer,https://www.gamedeveloper.com/programming/get-a-job-insomniac-is-hiring-a-new-qa-engineer,"The house that builds Ratchet & Clank and Resistance (plus the upcoming Sunset Overdrive) is looking to expand the family with a few new hires, including a Q&A position."
"Get a job: Turbine seeks a Senior Performance EngineerThe Lord of the Rings Online developer Turbine is looking for new talent, specifically a Senior Performance Engineer to join their Massachusetts office.","Dec 19, 2013",NONE,Game developer,https://www.gamedeveloper.com/design/get-a-job-turbine-seeks-a-senior-performance-engineer,"The Lord of the Rings Online developer Turbine is looking for new talent, specifically a Senior Performance Engineer to join their Massachusetts office."
Kingdom Rush - the wonderful Campaign level designKingdom Rush's spectacular level design and why Ironhide Studios should pat themselves on the back.,"Oct 25, 2013",by David Harlow Blogger,Game developer,https://www.gamedeveloper.com/design/kingdom-rush---the-wonderful-campaign-level-design,Kingdom Rush's spectacular level design and why Ironhide Studios should pat themselves on the back.
"Aqua Kitty – Milk Mine Defender: Art Creation ProcessAqua Kitty is a retro styled pixel art shmup, where kittens mine milk from under the seabed.
This post explains a little about how some of the art evolved as the game was developed towards the final version.","Oct 23, 2013",by Dugan Jackson Blogger,Game developer,https://www.gamedeveloper.com/art/aqua-kitty-milk-mine-defender-art-creation-process,"Aqua Kitty is a retro styled pixel art shmup, where kittens mine milk from under the seabed.
This post explains a little about how some of the art evolved as the game was developed towards the final version."
"Software Development Life Cycle Overview (Part 1 of 6)SDLC is a common topic for designers, developers and engineers. This is a 6 Part series designed to provide an overview of the process and act as the foundation for developers to understand what is expected during each stage of the process.","Sep 30, 2013",by Stanley Handschuh Blogger,Game developer,https://www.gamedeveloper.com/design/software-development-life-cycle-overview-part-1-of-6-,"SDLC is a common topic for designers, developers and engineers. This is a 6 Part series designed to provide an overview of the process and act as the foundation for developers to understand what is expected during each stage of the process."
"Puppeteer: A macabre fairy tale game made 'the Japanese way'British ex-pat and 10-year Sony Japan Studio studio veteran Gavin Moore, director of Puppeteer, discusses why Japanese developers deserve respect, and how console games are turning off audiences and creators both.","Sep 10, 2013",by Christian Nutt Blogger,Game developer,https://www.gamedeveloper.com/design/-i-puppeteer-i-a-macabre-fairy-tale-game-made-the-japanese-way-,"British ex-pat and 10-year Sony Japan Studio studio veteran Gavin Moore, director of Puppeteer, discusses why Japanese developers deserve respect, and how console games are turning off audiences and creators both."
"4 Great Development ToolsThere are several tools around the internet that stimulate game development. They vary from project development, testing tools, versioning and for example texturing. I have been using a few tools for certain development aspects.","Sep 04, 2013",by Koen Deetman Blogger,Game developer,https://www.gamedeveloper.com/design/4-great-development-tools,"There are several tools around the internet that stimulate game development. They vary from project development, testing tools, versioning and for example texturing. I have been using a few tools for certain development aspects."
"Decision Modeling and Optimization in Game Design, Part 5: Class Assignment ProblemsPart 5 in an ongoing series on the application of decision modeling and optimization techniques to game design","Aug 11, 2013",by Paul Tozour Blogger,Game developer,https://www.gamedeveloper.com/design/decision-modeling-and-optimization-in-game-design-part-5-class-assignment-problems,Part 5 in an ongoing series on the application of decision modeling and optimization techniques to game design
The Rational Design Handbook: An Intro to RLDSome of the biggest game developers use a form of rational metrics to help mitigate risk. This article is the first in a series which examines one particular implementation of Rational Design / Rational Level Design.,"Aug 06, 2013",by Luke McMillan Blogger,Game developer,https://www.gamedeveloper.com/design/the-rational-design-handbook-an-intro-to-rld,Some of the biggest game developers use a form of rational metrics to help mitigate risk. This article is the first in a series which examines one particular implementation of Rational Design / Rational Level Design.
"Don't give up the day job (yet)When you are trying to fund a game you are trying to gather money to make money. 
In this blog post I will talk about how to apply this common business sense to indie game development. 
Where should you get the money from and how should you spend it?","Aug 01, 2013",by Casper Bodewitz Blogger,Game developer,https://www.gamedeveloper.com/production/don-t-give-up-the-day-job-yet-,"When you are trying to fund a game you are trying to gather money to make money. 
In this blog post I will talk about how to apply this common business sense to indie game development. 
Where should you get the money from and how should you spend it?"
"Behind the Scenes of Mini Golf Matchup's International SuccessFollowing the recent success of Mini Golf MatchUp, which drove over 10 million downloads in its first month on the market, Antony Blackett of Rocket Jump Games gives an inside look at how the game became so successful.","Jul 30, 2013",by Antony Blackett Blogger,Game developer,https://www.gamedeveloper.com/design/behind-the-scenes-of-mini-golf-matchup-s-international-success,"Following the recent success of Mini Golf MatchUp, which drove over 10 million downloads in its first month on the market, Antony Blackett of Rocket Jump Games gives an inside look at how the game became so successful."
"My Game Design Exit InterviewI'm officially done with gaming as a profession, but before I leave, I might as well fill out an exit interview for myself. I had been thinking of appropriate topic ideas to write on Gamasutra for a long time, and this is a nice summary of what happened.","Jul 25, 2013",by Harold Li Blogger,Game developer,https://www.gamedeveloper.com/design/my-game-design-exit-interview,"I'm officially done with gaming as a profession, but before I leave, I might as well fill out an exit interview for myself. I had been thinking of appropriate topic ideas to write on Gamasutra for a long time, and this is a nice summary of what happened."
"Postmortem: Treyarch's 2002 hit, Spider-ManIn this reprint from the August 2002 issue of Game Developer magazine, Spider-Man dev Jamie Fristrom (Energy Hook) writes about what went right and what went wrong with the game's development process.","Jun 21, 2013",by by Jamie Fristrom ,Game developer,https://www.gamedeveloper.com/design/postmortem-treyarch-s-2002-hit-i-spider-man-i-,"In this reprint from the August 2002 issue of Game Developer magazine, Spider-Man dev Jamie Fristrom (Energy Hook) writes about what went right and what went wrong with the game's development process."
"Pitfalls In AutomationThis post highlights a number of common traps that many QA Automation strategies fall into. Based on years of experience at BioWare, they are identified and explained along with tips on avoiding them and achieving real success with automation.","Jun 19, 2013",by Alex Lucas Blogger,Game developer,https://www.gamedeveloper.com/production/pitfalls-in-automation,"This post highlights a number of common traps that many QA Automation strategies fall into. Based on years of experience at BioWare, they are identified and explained along with tips on avoiding them and achieving real success with automation."
"Case study of HTML5 mobile game production by example of ""Animory"" game.In my newest blog entry I'm providing a description of approach and methods which my gaming company uses in HTML5 mobile game production. This article is based on the case study of our recent game ""Animory"".","Apr 09, 2013",by Przemyslaw Szczepaniak Blogger,Game developer,https://www.gamedeveloper.com/design/case-study-of-html5-mobile-game-production-by-example-of-quot-animory-quot-game-,"In my newest blog entry I'm providing a description of approach and methods which my gaming company uses in HTML5 mobile game production. This article is based on the case study of our recent game ""Animory""."
"Level Design in a Day: Your Questions, AnsweredIn the run-up to the popular GDC session -- which runs on Tuesday, March 26 -- Gamasutra collected questions from its community, which many of the participants answer here in roundtable format, including level designers from Epic, Bethesda, and Visceral Games.","Mar 19, 2013",by by Coray Seifert ,Game developer,https://www.gamedeveloper.com/design/level-design-in-a-day-your-questions-answered,"In the run-up to the popular GDC session -- which runs on Tuesday, March 26 -- Gamasutra collected questions from its community, which many of the participants answer here in roundtable format, including level designers from Epic, Bethesda, and Visceral Games."
"Hiring Managers: Vetting Game ProgrammersWhen hiring a programmer STOP asking defination questions like what types of inheritance or global variables appear in a CPP file. Or what is polymorphism... You want to know how a programmer THINKS, REASONS and SOLVES PROBLEMS - not what they memorize!","Mar 01, 2013",by Marc Mencher Blogger,Game developer,https://www.gamedeveloper.com/programming/hiring-managers-vetting-game-programmers,"When hiring a programmer STOP asking defination questions like what types of inheritance or global variables appear in a CPP file. Or what is polymorphism... You want to know how a programmer THINKS, REASONS and SOLVES PROBLEMS - not what they memorize!"
5 Common Pitfalls for Mobile Game AnalyticsLearn 5 ways to improve your analytics implementation! Mobile Games Analyst Trevor McCalmont discusses common pitfalls for mobile analytics and how to gain actionable insights from your data.,"Feb 08, 2013",by Trevor McCalmont Blogger,Game developer,https://www.gamedeveloper.com/design/5-common-pitfalls-for-mobile-game-analytics,Learn 5 ways to improve your analytics implementation! Mobile Games Analyst Trevor McCalmont discusses common pitfalls for mobile analytics and how to gain actionable insights from your data.
"Best Practices: Five Tips for Better PlaytestingHow do you best set up a playtest, and then use that playtester feedback in the development process? Facebook and mobile developer Arkadium offers up the best practices it uses when both running and interpreting tests.","Jan 23, 2013",by by Vin St. John ,Game developer,https://www.gamedeveloper.com/design/best-practices-five-tips-for-better-playtesting,"How do you best set up a playtest, and then use that playtester feedback in the development process? Facebook and mobile developer Arkadium offers up the best practices it uses when both running and interpreting tests."
"POMMS: A Way to Get Your Players to Test Your Game!Player-facing testing has rapidly changed from bug-finding to simply an early release model. In this article, indie developer Robert Hoischen explains how his studio set up a gamified bug-testing system using your player base.","Jan 17, 2013",by Robert Hoischen Blogger,Game developer,https://www.gamedeveloper.com/design/pomms-a-way-to-get-your-players-to-test-your-game-,"Player-facing testing has rapidly changed from bug-finding to simply an early release model. In this article, indie developer Robert Hoischen explains how his studio set up a gamified bug-testing system using your player base."
Do more insights equal better results? When neuroscience meets user research…Does it make sense to include neuroscientific methodologies in your games user research? Read this article and find out.,"Jan 14, 2013",by Jacek Sliwinski Blogger,Game developer,https://www.gamedeveloper.com/design/do-more-insights-equal-better-results-when-neuroscience-meets-user-research-,Does it make sense to include neuroscientific methodologies in your games user research? Read this article and find out.
"The Case for Casual BiometricsPlenty of triple-A productions use biometric testing of players -- but can it work for casual games, too? Developer Stefano Gualeni writes here about how he and his team tested iOS puzzle game Gua-Le-Ni using a simple lab setup.","Dec 20, 2012",by Stefano Gualeni Blogger,Game developer,https://www.gamedeveloper.com/design/the-case-for-casual-biometrics,"Plenty of triple-A productions use biometric testing of players -- but can it work for casual games, too? Developer Stefano Gualeni writes here about how he and his team tested iOS puzzle game Gua-Le-Ni using a simple lab setup."
"The D language comes to helpIn this connection, I have met the wonderful man Walter Bright who has created the D language. In the form of an interview, I will try to learn from him how the D language helps programmers get rid of errors we all make when writing code.","Dec 14, 2012",by Andrey Karpov Blogger,Game developer,https://www.gamedeveloper.com/programming/the-d-language-comes-to-help,"In this connection, I have met the wonderful man Walter Bright who has created the D language. In the form of an interview, I will try to learn from him how the D language helps programmers get rid of errors we all make when writing code."
"How to complement TDD with static analysisTDD is one of the most popular software development techniques. I like this technology in general, and we employ it to some extent. The main thing is not to run to extremes when using it.","Dec 12, 2012",by Andrey Karpov Blogger,Game developer,https://www.gamedeveloper.com/programming/how-to-complement-tdd-with-static-analysis,"TDD is one of the most popular software development techniques. I like this technology in general, and we employ it to some extent. The main thing is not to run to extremes when using it."
"Guildhall Producer Series, Part 4: Post Mortems for Three GamesI summarize the postmortems for three games. The feedback in these postmortems was gathered straight from the teams.","Dec 07, 2012",by Benjamin Roye Blogger,Game developer,https://www.gamedeveloper.com/production/guildhall-producer-series-part-4-post-mortems-for-three-games,I summarize the postmortems for three games. The feedback in these postmortems was gathered straight from the teams.
"Guildhall Producer Series, Part 2: The Sprint Retrospective ProcessThe second of four blog posts in the Guildhall Producer Series discusses sprint retrospectives and their role in helping three small teams plan for future sprints.","Nov 12, 2012",by Benjamin Roye Blogger,Game developer,https://www.gamedeveloper.com/production/guildhall-producer-series-part-2-the-sprint-retrospective-process,The second of four blog posts in the Guildhall Producer Series discusses sprint retrospectives and their role in helping three small teams plan for future sprints.
"All`s well that ages well: A Health care system for GamesThoughts about the Lifecycle of cultural Products in general, paying particular attention to games","Nov 08, 2012",by Andreas Ahlborn Blogger,Game developer,https://www.gamedeveloper.com/production/all-s-well-that-ages-well-a-health-care-system-for-games,"Thoughts about the Lifecycle of cultural Products in general, paying particular attention to games"
"Postmortem: Sony Bend Studio's Uncharted: Golden AbyssIn this incredibly detailed postmortem, Sony Bend dives deeply into the the development of Uncharted: Golden Abyss for the PlayStation Vita, explaining precisely what roadblocks held back the system's premier launch title.","Nov 08, 2012",by by Chris Reese ,Game developer,https://www.gamedeveloper.com/design/postmortem-sony-bend-studio-s-i-uncharted-golden-abyss-i-,"In this incredibly detailed postmortem, Sony Bend dives deeply into the the development of Uncharted: Golden Abyss for the PlayStation Vita, explaining precisely what roadblocks held back the system's premier launch title."
"Security, security! But do you test it?There is no fragment in program code where you cannot make mistakes.","Nov 07, 2012",by Andrey Karpov Blogger,Game developer,https://www.gamedeveloper.com/programming/security-security-but-do-you-test-it-,There is no fragment in program code where you cannot make mistakes.
"The Evolution of Puzzle CraftOn the road to smartphone success, there significant are challenges -- game design, business model, and look and feel. How did one developer navigate those waters? This candid look back examines all of these crucial elements of building a mobile game.","Oct 25, 2012",by Artur Ganszyniec Blogger,Game developer,https://www.gamedeveloper.com/design/the-evolution-of-i-puzzle-craft-i-,"On the road to smartphone success, there significant are challenges -- game design, business model, and look and feel. How did one developer navigate those waters? This candid look back examines all of these crucial elements of building a mobile game."
IoC Container for Unity3DDependency Injection practice could be awkward to follow using the framework Unity provides. In this article I will talk about some alternatives and specifically about my implementation of an Inversion Of Control container designed around Unity.,"Oct 19, 2012",by Sebastiano Mandala Blogger,Game developer,https://www.gamedeveloper.com/programming/ioc-container-for-unity3d,Dependency Injection practice could be awkward to follow using the framework Unity provides. In this article I will talk about some alternatives and specifically about my implementation of an Inversion Of Control container designed around Unity.
Postmortem: ShadowMaster through the Lenses of Steve McConnell's 36 Classic MistakesShadowMaster's postmortem postulates what went right and went went wrong in development through the lenses of Steve McConnell's 36 classic mistakes.,"Sep 17, 2012",by Benjamin Roye Blogger,Game developer,https://www.gamedeveloper.com/production/postmortem-shadowmaster-through-the-lenses-of-steve-mcconnell-s-36-classic-mistakes,ShadowMaster's postmortem postulates what went right and went went wrong in development through the lenses of Steve McConnell's 36 classic mistakes.
"C/C++ low level curriculum: LoopsIn this reprinted #altdevblogaday in-depth piece, Gamer Camp's Alex Darby continues his series on a C/C++ Low Level Curriculum by examining three built-in looping structures.","Sep 06, 2012",by Alex Darby Blogger,Game developer,https://www.gamedeveloper.com/programming/c-c-low-level-curriculum-loops,"In this reprinted #altdevblogaday in-depth piece, Gamer Camp's Alex Darby continues his series on a C/C++ Low Level Curriculum by examining three built-in looping structures."
"Opinion: The Spector of game AIIn this reprinted #altdevblogaday opinion piece, Strathclyde Artificial Intelligence and Games researcher Luke Dicken riffs on Warren Spector's recent AI comments, and explains what AI can do for your games.","Aug 28, 2012",by Luke Dicken Blogger,Game developer,https://www.gamedeveloper.com/design/opinion-the-spector-of-game-ai,"In this reprinted #altdevblogaday opinion piece, Strathclyde Artificial Intelligence and Games researcher Luke Dicken riffs on Warren Spector's recent AI comments, and explains what AI can do for your games."
"In-depth: Cleaning bad codeIn this reprinted #altdevblogaday in-depth piece, BitSquid co-founder Niklas Frykholm offers some useful advice for dealing with messy, old code you've inherited from elsewhere.","Aug 21, 2012",by Niklas Frykholm Blogger,Game developer,https://www.gamedeveloper.com/programming/in-depth-cleaning-bad-code,"In this reprinted #altdevblogaday in-depth piece, BitSquid co-founder Niklas Frykholm offers some useful advice for dealing with messy, old code you've inherited from elsewhere."
"Game Research, and What it Means to YouIn this new feature, two researchers at North Caroline State University share research that's been done on how games improve the lives of players, and chart a path toward game companies conducting their own -- complete with practical suggestions.","Jul 24, 2012",by by Anne McLaughlin ,Game developer,https://www.gamedeveloper.com/design/game-research-and-what-it-means-to-you,"In this new feature, two researchers at North Caroline State University share research that's been done on how games improve the lives of players, and chart a path toward game companies conducting their own -- complete with practical suggestions."
“Don’t Make Me Think” (about the interface)Sometimes we can find good advice in disciplines that are not part of the game industry.  One of these is the Website design industry.  The World Wide Web is particularly susceptible to some of the kinds of problems that can bedevil video game interfaces.,"Jul 23, 2012",by Lewis Pulsipher Blogger,Game developer,https://www.gamedeveloper.com/design/-don-t-make-me-think-about-the-interface-,Sometimes we can find good advice in disciplines that are not part of the game industry.  One of these is the Website design industry.  The World Wide Web is particularly susceptible to some of the kinds of problems that can bedevil video game interfaces.
"Opinion: The less the code, the betterIn this reprinted #altdevblogaday opinion piece, Crytek's technical lead Jaewon Jung looks at how developers can encourage simple code even if it may slow their programmers down in the short term.","Jul 05, 2012",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/programming/opinion-the-less-the-code-the-better,"In this reprinted #altdevblogaday opinion piece, Crytek's technical lead Jaewon Jung looks at how developers can encourage simple code even if it may slow their programmers down in the short term."
"In-depth: Channel APIIn this reprinted #altdevblogaday in-depth piece, freelance senior programmer Noel Austin, shares his results after testing the performance of Channel API with Google App Engine.","May 17, 2012",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/programming/in-depth-channel-api,"In this reprinted #altdevblogaday in-depth piece, freelance senior programmer Noel Austin, shares his results after testing the performance of Channel API with Google App Engine."
"The Structure of Fun: Learning from Super Mario 3D Land's DirectorHow does Nintendo do it? In this extensive interview, Super Mario 3D Land director Koichi Hayashida discusses his career, the lessons he learned from Shigeru Miyamoto, and how he formulated his own philosophy for game design.","Apr 13, 2012",by Christian Nutt Blogger,Game developer,https://www.gamedeveloper.com/design/the-structure-of-fun-learning-from-i-super-mario-3d-land-i-s-director,"How does Nintendo do it? In this extensive interview, Super Mario 3D Land director Koichi Hayashida discusses his career, the lessons he learned from Shigeru Miyamoto, and how he formulated his own philosophy for game design."
"C/C++ low level curriculum: More conditionalsIn this reprinted #altdevblogaday in-depth piece, Gamer Camp's Alex Darby continues his series on a C/C++ Low Level Curriculum by looking at the conditional operator and switch statements.","Apr 12, 2012",by Alex Darby Blogger,Game developer,https://www.gamedeveloper.com/programming/c-c-low-level-curriculum-more-conditionals,"In this reprinted #altdevblogaday in-depth piece, Gamer Camp's Alex Darby continues his series on a C/C++ Low Level Curriculum by looking at the conditional operator and switch statements."
"How to build irresistible social casino gamesThis month’s Kontagent analytics webinar was packed yesterday, with hundreds of developers from around the world tuning in to make it their most successful webinar ever. The topic? How to build ‘irresistible’ social casino games. I summarize it here.","Mar 29, 2012",by Betable Blog Blogger,Game developer,https://www.gamedeveloper.com/design/how-to-build-irresistible-social-casino-games,"This month’s Kontagent analytics webinar was packed yesterday, with hundreds of developers from around the world tuning in to make it their most successful webinar ever. The topic? How to build ‘irresistible’ social casino games. I summarize it here."
"Rational Design: The Core of Rayman OriginsIn this extensive design article, Chris McEntee, who worked on Rayman Origins as a designer at Ubisoft Montpelier, examines the company's core design philosophy and explores the techniques used to create the lauded platformer.","Mar 27, 2012",by by Chris McEntee ,Game developer,https://www.gamedeveloper.com/design/rational-design-the-core-of-i-rayman-origins-i-,"In this extensive design article, Chris McEntee, who worked on Rayman Origins as a designer at Ubisoft Montpelier, examines the company's core design philosophy and explores the techniques used to create the lauded platformer."
"C/C++ low level curriculum: ConditionalsIn this reprinted #altdevblogaday in-depth piece, Gamer Camp's technical course lead Alex Darby continues his series on a C/C++ Low Level Curriculum by looking at conditional statements.","Mar 09, 2012",by Alex Darby Blogger,Game developer,https://www.gamedeveloper.com/programming/c-c-low-level-curriculum-conditionals,"In this reprinted #altdevblogaday in-depth piece, Gamer Camp's technical course lead Alex Darby continues his series on a C/C++ Low Level Curriculum by looking at conditional statements."
"Sponsored Feature: Next Generation Occlusion CullingIn this sponsored feature, Umbra Software discusses the pros and cons of various methods currently being used for occlusion culling and explains its own automated occlusion culling system that can take any type of polygon soup as input.","Mar 06, 2012",by by Umbra Software ,Game developer,https://www.gamedeveloper.com/programming/sponsored-feature-next-generation-occlusion-culling,"In this sponsored feature, Umbra Software discusses the pros and cons of various methods currently being used for occlusion culling and explains its own automated occlusion culling system that can take any type of polygon soup as input."
"In-depth: Unit testing in UnityIn this reprinted #altdevblogaday in-depth piece, programmer Poya Manouchehri explains how to unit test your code in Unity along with the challenges of doing so, and shares the source code for his unit testing framework.","Mar 06, 2012",by Poya Manouchehri Blogger,Game developer,https://www.gamedeveloper.com/programming/in-depth-unit-testing-in-unity,"In this reprinted #altdevblogaday in-depth piece, programmer Poya Manouchehri explains how to unit test your code in Unity along with the challenges of doing so, and shares the source code for his unit testing framework."
"Using Kinect for High AdventureNick Adams, design manager on Blitz Games Studios' Puss in Boots explains how the game's sword fighting mechanics were made to work for a wide audience, and how conventional controller-style game design rules just don't apply when working for with motion controls.","Mar 01, 2012",by by Nick Adams ,Game developer,https://www.gamedeveloper.com/design/using-kinect-for-high-adventure,"Nick Adams, design manager on Blitz Games Studios' Puss in Boots explains how the game's sword fighting mechanics were made to work for a wide audience, and how conventional controller-style game design rules just don't apply when working for with motion controls."
"All About the MetagameIn preparation for the second massively multiplayer Metagame, Local No. 12 details the origin of the game, talks about some of its unique design challenges, and hopefully convinces you to take part in the game at GDC.","Feb 27, 2012",by Eric Zimmerman Blogger,Game developer,https://www.gamedeveloper.com/design/all-about-the-metagame,"In preparation for the second massively multiplayer Metagame, Local No. 12 details the origin of the game, talks about some of its unique design challenges, and hopefully convinces you to take part in the game at GDC."
"Traffic Wonder (a $95K project) was made purely using actionscriptThis is a funny thing, nowadays, even in this first quarter of 2012 when I speak with developers sometimes they get surprised when I say that I am working in an iOS project using Adobe Flash, people say, ehh? Hmmm? How come? it is not supported on iOS...","Feb 21, 2012",by Alex Nino Blogger,Game developer,https://www.gamedeveloper.com/programming/traffic-wonder-a-95k-project-was-made-purely-using-actionscript,"This is a funny thing, nowadays, even in this first quarter of 2012 when I speak with developers sometimes they get surprised when I say that I am working in an iOS project using Adobe Flash, people say, ehh? Hmmm? How come? it is not supported on iOS..."
"Opinion: Run-Debug Your Way To Brittle Code!In this reprinted #altdevblogaday opinion piece, CCP's lead technical artist Rob Galanakis discusses the problems with taking a ""run-debug-fix"" approach versus test-driven development.","Dec 15, 2011",by Rob Galanakis Blogger,Game developer,https://www.gamedeveloper.com/programming/opinion-run-debug-your-way-to-brittle-code-,"In this reprinted #altdevblogaday opinion piece, CCP's lead technical artist Rob Galanakis discusses the problems with taking a ""run-debug-fix"" approach versus test-driven development."
How to make fewer errors at the stage of code writing. Part N4This time I will touch upon the subject of handling rare and emergency conditions in programs.,"Dec 14, 2011",by Andrey Karpov Blogger,Game developer,https://www.gamedeveloper.com/programming/how-to-make-fewer-errors-at-the-stage-of-code-writing-part-n4,This time I will touch upon the subject of handling rare and emergency conditions in programs.
"Opinion: Separation Of GameplayIn this reprinted #altdevblogaday-opinion piece, Bane Games' Alistair Doulin discusses separating gameplay from code to make it ""engine agnostic"", and notes why others should adopt this approach.","Dec 12, 2011",by Alistair Doulin Blogger,Game developer,https://www.gamedeveloper.com/design/opinion-separation-of-gameplay,"In this reprinted #altdevblogaday-opinion piece, Bane Games' Alistair Doulin discusses separating gameplay from code to make it ""engine agnostic"", and notes why others should adopt this approach."
Separation Of GameplayShould gameplay be separated from the rest of the game engine? Are scripting languages enough of a separation or can we do more?,"Dec 08, 2011",by Alistair Doulin Blogger,Game developer,https://www.gamedeveloper.com/programming/separation-of-gameplay,Should gameplay be separated from the rest of the game engine? Are scripting languages enough of a separation or can we do more?
"Opinion: Test Driven Game Development ExperiencesIn this reprinted #altdevblogaday-opinion piece, Bane Games' Alistair Doulin provides an overview of Test Driven Game Development and how his studio implemented it with iOS game Battle Group.","Nov 25, 2011",by Alistair Doulin Blogger,Game developer,https://www.gamedeveloper.com/production/opinion-test-driven-game-development-experiences,"In this reprinted #altdevblogaday-opinion piece, Bane Games' Alistair Doulin provides an overview of Test Driven Game Development and how his studio implemented it with iOS game Battle Group."
"Test Driven Game Development ExperiencesTest Driven Development for games. Is it worth it? Will you make better games, faster?","Nov 24, 2011",by Alistair Doulin Blogger,Game developer,https://www.gamedeveloper.com/programming/test-driven-game-development-experiences,"Test Driven Development for games. Is it worth it? Will you make better games, faster?"
"Opinion: The Many-Worlds Interpretation Of Game DevelopmentIn this reprinted #altdevblogaday-opinion piece, Binary Refinery's director Richard Fine examines how and why developers create different representations in different worlds for game objects.","Nov 22, 2011",by Richard Fine Blogger,Game developer,https://www.gamedeveloper.com/design/opinion-the-many-worlds-interpretation-of-game-development,"In this reprinted #altdevblogaday-opinion piece, Binary Refinery's director Richard Fine examines how and why developers create different representations in different worlds for game objects."
"The Dark Side of Iterative DesignIterative design is one of the most powerful development tools available to professionals. However, if you haven't used it before or aren't that familiar with it, huge problems can arise that limit the effectiveness of it.","Nov 15, 2011",by Slaton White Blogger,Game developer,https://www.gamedeveloper.com/design/the-dark-side-of-iterative-design,"Iterative design is one of the most powerful development tools available to professionals. However, if you haven't used it before or aren't that familiar with it, huge problems can arise that limit the effectiveness of it."
"China's Unexpected Cultural Challenges For Motion ControlFor Israeli developer Side-kick, developing for the upcoming Eedoo iSec console means facing challenges surrounding the camera-based motion controls as well as cultural and technological differences in the Chinese market.","Nov 09, 2011",by Kyle Orland Blogger,Game developer,https://www.gamedeveloper.com/design/china-s-unexpected-cultural-challenges-for-motion-control,"For Israeli developer Side-kick, developing for the upcoming Eedoo iSec console means facing challenges surrounding the camera-based motion controls as well as cultural and technological differences in the Chinese market."
"Tools of a Game Designer: What I use and What is out ThereThere are a lot of ways to make games out there. In this post I discuss what game design methods are out there and what I prefer to use. Specifically I discuss mechanics, dynamics, aesthetics, iterative design, player empathy, target market, and testing.","Oct 31, 2011",by Slaton White Blogger,Game developer,https://www.gamedeveloper.com/design/tools-of-a-game-designer-what-i-use-and-what-is-out-there,"There are a lot of ways to make games out there. In this post I discuss what game design methods are out there and what I prefer to use. Specifically I discuss mechanics, dynamics, aesthetics, iterative design, player empathy, target market, and testing."
"Automated Testing: Building A Flexible Game SolverExperienced tool developer Cyril Marlin outlines a method used to build an automated testing system for Wizarbox's SoBlonde, a Wii adventure game -- which reduced bugs, increased polish, and is flexible enough to be adapted to other genres.","Oct 27, 2011",by Cyril MARLIN Blogger,Game developer,https://www.gamedeveloper.com/programming/automated-testing-building-a-flexible-game-solver,"Experienced tool developer Cyril Marlin outlines a method used to build an automated testing system for Wizarbox's SoBlonde, a Wii adventure game -- which reduced bugs, increased polish, and is flexible enough to be adapted to other genres."
"Designing Fray’s Interface : From Frustration To Salvation.I've been working on Fray’s core design and interface for the past year and wanted to share the interface design process. This article will show our approach for Fray’s Interface, and how this has in turn brough new gameplay element","Oct 24, 2011",by David Jeanne Blogger,Game developer,https://www.gamedeveloper.com/design/designing-fray-s-interface-from-frustration-to-salvation-,"I've been working on Fray’s core design and interface for the past year and wanted to share the interface design process. This article will show our approach for Fray’s Interface, and how this has in turn brough new gameplay element"
"Behind The Scenes With People Can Fly's BulletstormIn an in-depth postmortem in this month's edition of Game Developer magazine, People Can Fly offers an exclusive look at the development of its over-the-top shooter Bulletstorm.","Oct 12, 2011",by by Staff ,Game developer,https://www.gamedeveloper.com/design/behind-the-scenes-with-people-can-fly-s-i-bulletstorm-i-,"In an in-depth postmortem in this month's edition of Game Developer magazine, People Can Fly offers an exclusive look at the development of its over-the-top shooter Bulletstorm."
"Interview: BioWare On Wrapping Up The Old Republic""One of the secrets to making a 90 Metacritic game is you really have to continue to polish all the way to the end,"" Star Wars: The Old Republic project lead James Ohlen tells Gamasutra.","Sep 23, 2011",by Frank Cifaldi Blogger,Game developer,https://www.gamedeveloper.com/design/interview-bioware-on-wrapping-up-em-the-old-republic-em-,"""One of the secrets to making a 90 Metacritic game is you really have to continue to polish all the way to the end,"" Star Wars: The Old Republic project lead James Ohlen tells Gamasutra."
You Are Not Smarter Than Everybody ElseAnother reprint from my Lazy Design series of blogs. This article discusses  using data and outside opinion to help evaluate your game and why a designer always needs to continue learning new skills.,"Sep 02, 2011",by Brent Knowles Blogger,Game developer,https://www.gamedeveloper.com/design/you-are-not-smarter-than-everybody-else,Another reprint from my Lazy Design series of blogs. This article discusses  using data and outside opinion to help evaluate your game and why a designer always needs to continue learning new skills.
